repairAmount,tsaEligible,damagedStateAbbreviation
,0,NC
19827.96,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1849.3,0,NC
,0,NC
3443.68,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
956.2,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2414.18,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
528.71,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2227.2,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
895.5,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
23777.99,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
18827.67,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
12363.37,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
912.68,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
493.3,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
1097.9,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2466.83,0,NC
,0,NC
,0,NC
,0,NC
814.35,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3821.61,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2444.75,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
950.5,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
850.8,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
251.56,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1592.0,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2231.4,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
66.12,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
273.11,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
1506.23,0,NC
1283.03,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2651.76,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
32294.56,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1720.12,0,NC
,0,NC
,0,NC
,0,NC
224.4,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3347.31,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
12432.52,0,NC
,0,NC
4581.54,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3936.04,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3266.69,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1395.55,0,NC
,0,NC
,0,NC
,0,NC
1183.47,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
10742.06,1,NC
,0,NC
1452.07,0,NC
,0,NC
2687.76,0,NC
733.34,0,NC
,0,NC
,0,NC
347.2,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
172.58,0,NC
,0,NC
5226.67,0,NC
,0,NC
1394.47,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4414.79,0,NC
,1,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
115.02,0,NC
,0,NC
1612.33,0,NC
,0,NC
25067.36,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
10315.98,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4897.06,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
155.71,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3159.09,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
9596.96,0,NC
,0,NC
,0,NC
,0,NC
5130.41,0,NC
508.7,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
2331.67,0,NC
12481.2,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1016.04,0,NC
,0,NC
510.32,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3613.98,0,NC
,0,NC
22123.39,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
333.84,0,NC
,0,NC
8383.99,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
344.56,0,NC
5154.0,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
34000.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3196.19,0,NC
,0,NC
,0,NC
9156.99,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
407.6,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
11333.82,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4870.73,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3312.21,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
1284.54,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
12736.99,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
273.11,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
350.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2535.92,0,NC
3605.43,0,NC
,0,NC
,0,NC
,0,NC
10840.49,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
5936.25,0,NC
1736.4,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
274.68,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
930.8,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
7017.82,0,NC
,0,NC
,0,NC
,0,NC
2249.43,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
12408.23,0,NC
,0,NC
,0,NC
1369.36,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
707.24,0,NC
,1,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
22956.4,0,NC
4350.84,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
970.75,0,NC
,0,NC
,1,NC
,0,NC
425.02,0,NC
,0,NC
5299.44,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
688.78,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
819.75,0,NC
,0,NC
,0,NC
,0,NC
320.87,0,NC
407.6,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3727.56,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
804.41,0,NC
,0,NC
20255.23,0,NC
,0,NC
,0,NC
3092.88,0,NC
,0,NC
,0,NC
5169.09,1,NC
,0,NC
,0,NC
26449.6,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
5566.0,0,NC
3065.52,0,NC
292.12,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
6213.72,0,NC
,0,NC
,0,NC
283.5,0,NC
10362.95,0,NC
,0,NC
,0,NC
,0,NC
29148.05,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
6469.97,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
6114.7,0,NC
,0,NC
757.02,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4330.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1836.59,0,NC
14178.37,0,NC
1289.52,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4880.15,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1147.28,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
10804.6,0,NC
,0,NC
58.82,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
34000.0,0,NC
,1,NC
,0,NC
,0,NC
4840.9,0,NC
,0,NC
,0,NC
1263.29,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
674.4,0,NC
,0,NC
8060.16,0,NC
,0,NC
2000.9,0,NC
,0,NC
5340.98,0,NC
72.24,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
668.56,0,NC
273.11,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
267.96,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
418.95,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
992.6,0,NC
1245.16,0,NC
,0,NC
22243.26,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3882.65,0,NC
,0,NC
,0,NC
150.38,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
133.2,0,NC
1180.9,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
784.28,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1441.35,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2835.78,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
752.62,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1041.47,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
28469.41,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1921.65,0,NC
210.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
273.11,0,NC
,1,NC
13543.1,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1856.73,0,NC
151.73,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
741.06,0,NC
,0,NC
3037.32,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2000.73,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2269.45,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
464.49,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
390.24,0,NC
,1,NC
,1,NC
4676.94,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,0,NC
23130.34,0,NC
,0,NC
,0,NC
6860.97,0,NC
,1,NC
,0,NC
273.11,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3153.58,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
7022.35,0,NC
,0,NC
3030.6,0,NC
,1,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
273.11,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2377.03,0,NC
,0,NC
,0,NC
,0,NC
1322.45,0,NC
,0,NC
,0,NC
6528.72,0,NC
,0,NC
,0,NC
,0,NC
79.8,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1611.51,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NV
,0,NY
,0,OK
,1,PR
,0,PR
,0,PR
,1,PR
2817.73,1,PR
,1,PR
1759.89,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
1176.56,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
19301.21,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
1790.19,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
2098.71,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
480.07,1,PR
1067.05,1,PR
,0,PR
,1,PR
,0,PR
,1,PR
,0,PR
160.32,1,PR
,1,PR
584.34,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
7285.14,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
5905.59,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
5455.18,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
6611.35,1,PR
,1,PR
,1,PR
,0,PR
1405.12,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
276.82,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
4460.4,1,PR
646.04,1,PR
,1,PR
,1,PR
,1,PR
1417.22,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
1705.16,1,PR
,1,PR
7182.39,0,PR
206.87,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
3544.19,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
27704.73,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
2081.2,1,PR
824.57,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
2176.18,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
300.7,1,PR
,1,PR
,1,PR
,1,PR
1469.08,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
14371.68,1,PR
,1,PR
2455.55,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
506.79,1,PR
416.18,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
17128.77,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
306.87,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
765.73,1,PR
,1,PR
,1,PR
,1,PR
415.68,1,PR
2157.52,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,0,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
2847.58,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
6867.14,1,PR
1698.04,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
2069.22,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
2179.17,1,PR
,1,PR
,1,PR
,1,PR
492.8,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
158.64,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
3498.88,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,0,PR
,0,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
1101.81,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
1137.37,1,PR
,1,PR
,1,PR
,1,PR
2144.73,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
3611.63,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
787.23,1,PR
3870.55,1,PR
2695.62,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
3065.97,1,PR
,1,PR
448.0,1,PR
,1,PR
,1,PR
4144.75,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
1785.31,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
2135.25,1,PR
,1,PR
,1,PR
342.44,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
591.04,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
770.76,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
501.9,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
2604.73,1,PR
,1,PR
,1,PR
6271.84,1,PR
,1,PR
,0,PR
,1,PR
843.76,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
7191.4,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
3873.74,1,PR
,1,PR
,1,PR
304.38,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
580.08,1,PR
,1,PR
,1,PR
,1,PR
364.0,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
3565.28,1,PR
,1,PR
,1,PR
,1,PR
1837.13,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
1391.52,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,0,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
308.33,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
288.72,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
581.49,1,PR
,1,PR
,1,PR
367.27,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
2312.28,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
601.04,1,PR
,1,PR
,1,PR
6603.52,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
232.93,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
4473.44,1,PR
,1,PR
4685.38,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
2935.49,1,PR
4960.77,1,PR
774.08,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,0,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
,1,PR
